"18_0000_00","381045007","25634108"
"18_0000_00","381045006","25634162"
"18_0000_00","381645018","25636101"
"18_0000_00","381645017","25636101"
"18_0000_00","381532006","25636101"
"18_0000_00","381532004","25636105"
"18_0000_00","383832005","25636155"
"18_0000_00","381532002","25636156"
"18_0000_00","383832003","25636162"
"18_0000_00","383832002","25636174"
"40_0000_00","691832001","28606101"
"40_0000_00","692432016","28620438"
"18_0000_00","383832006","25636461"
"18_0000_00","381645012","25638401"
"18_0000_00","381645006","25638404"
"18_0000_00","381645005","25638416"
"18_0000_00","381645010","25638419"
"40_0000_00","690745001","28608101"
"40_0000_00","690745005","28608163"
"40_0000_00","690745006","28608402"
"42_0000_00","521632002","22632424"
"42_0000_00","521645002","22632432"
"42_0000_00","521732001","22633101"
"42_0000_00","521732004","22633416"
"42_0000_00","521732003","22633416"
"42_0000_00","521832001","22634151"
"18_0000_00","381645008","25638425"
"18_0000_00","381645014","25638453"
"18_0000_00","385132012","25640153"
"18_0000_00","385132004","25640155"
"18_0000_00","385132011","25640160"
"18_0000_00","385132005","25640162"
"40_0000_00","691932001","28610101"
"40_0000_00","370202001","24701000"
"40_0000_00","370131001","24703000"
"40_0000_00","370345002","24705000"
"40_0000_00","371145003","24706000"
"40_0000_00","370432006","24707000"
"40_0000_00","370645002","24711000"
"18_0000_00","382232001","25601151"
"18_0000_00","380245001","25602101"
"18_0000_00","380232007","25602155"
"18_0000_00","380232005","25602155"
"18_0000_00","380232006","25602156"
"18_0000_00","380245002","25602158"
"18_0000_00","380232008","25602162"
"18_0000_00","380232004","25602402"
"18_0000_00","381745001","25642155"
"18_0000_00","381745016","25642407"
"18_0000_00","381745015","25642408"
"18_0000_00","381745017","25642410"
"18_0000_00","381845003","25644101"
"18_0000_00","381845002","25644101"
"18_0000_00","381832009","25644101"
"18_0000_00","381832003","25644160"
"18_0000_00","384932001","25646151"
"55_0000_00","390645052","27701000"
"55_0000_00","390645051","27701000"
"55_0000_00","390645049","27701000"
"55_0000_00","390645047","27701000"
"55_0000_00","390645046","27701000"
"55_0000_00","390645043","27701000"
"55_0000_00","390645042","27701000"
"55_0000_00","390645041","27701000"
"55_0000_00","390645040","27701000"
"55_0000_00","390645039","27701000"
"55_0000_00","390645035","27701000"
"55_0000_00","390645029","27701000"
"55_0000_00","390645028","27701000"
"55_0000_00","390645023","27701000"
"55_0000_00","390645022","27701000"
"55_0000_00","390645020","27701000"
"55_0000_00","390645018","27701000"
"55_0000_00","390645017","27701000"
"55_0000_00","390645016","27701000"
"55_0000_00","390645014","27701000"
"55_0000_00","390645013","27701000"
"55_0000_00","390643005","27701000"
"55_0000_00","390645070","27701000"
"55_0000_00","390645069","27701000"
"55_0000_00","390645068","27701000"
"55_0000_00","390645067","27701000"
"55_0000_00","390645066","27701000"
"55_0000_00","390645065","27701000"
"55_0000_00","390645063","27701000"
"55_0000_00","390645060","27701000"
"55_0000_00","390645059","27701000"
"55_0000_00","390645058","27701000"
"55_0000_00","390645055","27701000"
"55_0000_00","390645054","27701000"
"55_0000_00","391645003","27706000"
"55_0000_00","391645002","27706000"
"55_0000_00","391745006","27707000"
"55_0000_00","391745005","27707000"
"55_0000_00","391745004","27707000"
"18_0000_00","380545004","25604103"
"18_0000_00","382332002","25604103"
"18_0000_00","382332006","25604437"
"18_0000_00","382332007","25604443"
"18_0000_00","385145008","25648155"
"40_0000_00","692032001","28612162"
"18_0000_00","385145009","25605414"
"18_0000_00","385132016","25605426"
"18_0000_00","382445001","25606151"
"18_0000_00","381532005","25650151"
"18_0000_00","384432005","25650162"
"18_0000_00","384432006","25650165"
"18_0000_00","384432002","25650410"
"18_0000_00","381045012","25655101"
"18_0000_00","381045005","25655101"
"18_0000_00","381045009","25655153"
"55_0000_00","390245002","27709000"
"55_0000_00","391845005","27710000"
"55_0000_00","391845004","27710000"
"55_0000_00","391845003","27710000"
"55_0000_00","391845002","27710000"
"55_0000_00","391845001","27710000"
"18_0000_00","384945010","25607405"
"18_0000_00","381432011","25608151"
"18_0000_00","381432010","25608155"
"18_0000_00","384945009","25657444"
"18_0000_00","381245014","25701000"
"18_0000_00","381245012","25701000"
"18_0000_00","381245011","25701000"
"18_0000_00","381245010","25701000"
"18_0000_00","381245008","25701000"
"18_0000_00","381245007","25701000"
"18_0000_00","381245006","25701000"
"18_0000_00","381245005","25701000"
"18_0000_00","381245004","25701000"
"18_0000_00","381245003","25701000"
"18_0000_00","381232003","25701000"
"18_0000_00","381232002","25701000"
"18_0000_00","381145011","25701000"
"18_0000_00","381145010","25701000"
"18_0000_00","381145009","25701000"
"18_0000_00","381145005","25701000"
"18_0000_00","381145003","25701000"
"18_0000_00","381145002","25701000"
"18_0000_00","381143001","25701000"
"18_0000_00","381132009","25701000"
"18_0000_00","381132003","25701000"
"18_0000_00","381045017","25701000"
"18_0000_00","381045016","25701000"
"18_0000_00","381045003","25701000"
"18_0000_00","381045002","25701000"
"18_0000_00","381032012","25701000"
"18_0000_00","381032011","25701000"
"18_0000_00","381032007","25701000"
"18_0000_00","381032006","25701000"
"18_0000_00","380845010","25701000"
"18_0000_00","380845009","25701000"
"18_0000_00","380845007","25701000"
"18_0000_00","380845006","25701000"
"18_0000_00","380845005","25701000"
"18_0000_00","380845002","25701000"
"18_0000_00","380845001","25701000"
"18_0000_00","380843001","25701000"
"18_0000_00","380832020","25701000"
"18_0000_00","380832019","25701000"
"18_0000_00","380832014","25701000"
"18_0000_00","384945013","25701000"
"18_0000_00","384945012","25701000"
"18_0000_00","384945007","25701000"
"18_0000_00","384945005","25701000"
"18_0000_00","384945003","25701000"
"18_0000_00","384945002","25701000"
"18_0000_00","380145012","25703000"
"18_0000_00","380145010","25703000"
"18_0000_00","380145009","25703000"
"18_0000_00","380145008","25703000"
"18_0000_00","380145007","25703000"
"18_0000_00","380145005","25703000"
"18_0000_00","380145003","25703000"
"18_0000_00","380145001","25703000"
"18_0000_00","380132021","25703000"
"18_0000_00","380132019","25703000"
"18_0000_00","380132017","25703000"
"18_0000_00","380132016","25703000"
"18_0000_00","380132015","25703000"
"18_0000_00","380132013","25703000"
"18_0000_00","380132009","25703000"
"55_0000_00","391545004","27711000"
"55_0000_00","391545003","27712000"
"55_0000_00","391945002","27713000"
"55_0000_00","391945001","27713000"
"55_0000_00","392145001","27716000"
"18_0000_00","381445009","25608410"
"18_0000_00","850332002","25609405"
"18_0000_00","380545002","25714000"
"18_0000_00","380545001","25714000"
"18_0000_00","380532008","25714000"
"18_0000_00","380532006","25714000"
"18_0000_00","380532002","25714000"
"18_0000_00","380445009","25714000"
"18_0000_00","380445008","25714000"
"18_0000_00","380445007","25714000"
"18_0000_00","380445006","25714000"
"18_0000_00","380445004","25714000"
"18_0000_00","380445003","25714000"
"18_0000_00","380445002","25714000"
"18_0000_00","380443001","25714000"
"18_0000_00","380432009","25714000"
"18_0000_00","380432008","25714000"
"18_0000_00","380432005","25714000"
"18_0000_00","380432004","25714000"
"18_0000_00","381445001","25720000"
"18_0000_00","380632001","25720000"
"18_0000_00","381445006","25720000"
"18_0000_00","381445005","25720000"
"18_0000_00","381432005","25726000"
"18_0000_00","381432004","25726000"
"18_0000_00","381432001","25726000"
"18_0000_00","381645019","25732000"
"18_0000_00","381645015","25732000"
"18_0000_00","381645011","25732000"
"18_0000_00","385145002","25736000"
"18_0000_00","385145001","25736000"
"18_0000_00","385132019","25736000"
"18_0000_00","385132010","25736000"
"18_0000_00","381745019","25738000"
"18_0000_00","381745013","25738000"
"18_0000_00","381745011","25738000"
"18_0000_00","381745009","25738000"
"18_0000_00","381745007","25738000"
"18_0000_00","381745003","25738000"
"18_0000_00","381745002","25738000"
"18_0000_00","385145004","25745000"
"18_0000_00","385132021","25745000"
"18_0000_00","385132025","25746000"
"55_0000_00","391045001","27717000"
"55_0000_00","392345002","27719000"
"55_0000_00","392345001","27719000"
"40_0000_00","692032004","28612455"
"40_0000_00","692132001","28614151"
"18_0000_00","382632004","25610407"
"52_0000_00","060845012","26706000"
"52_0000_00","060845006","26706000"
"52_0000_00","060845003","26706000"
"52_0000_00","060845001","26706000"
"52_0000_00","060602001","26706000"
"52_0000_00","060345001","26710000"
"52_0000_00","060145001","26715000"
"55_0000_00","391345001","27725000"
"55_0000_00","392445002","27727000"
"55_0000_00","392445001","27727000"
"40_0000_00","692245001","28616101"
"40_0000_00","692232002","28616153"
"18_0000_00","382745001","25612155"
"18_0000_00","382745004","25612160"
"18_0000_00","382745002","25612416"
"18_0000_00","382732001","25612434"
"55_0000_00","391145005","27730000"
"55_0000_00","391145003","27730000"
"55_0000_00","391145001","27730000"
"55_0000_00","391445004","27739000"
"55_0000_00","391445002","27739000"
"55_0000_00","391145002","27739000"
"18_0000_00","382831001","25614154"
"18_0000_00","382832001","25614158"
"18_0000_00","382832002","25614404"
"18_0000_00","382932005","25616404"
"18_0000_00","383032005","25618151"
"55_0000_00","391245007","27740000"
"55_0000_00","391245004","27740000"
"40_0000_00","691745001","28602101"
"40_0000_00","691432008","28618101"
"18_0000_00","383132004","25620101"
"18_0000_00","383132001","25620155"
"18_0000_00","383132003","25620431"
"18_0000_00","381432013","25622151"
"18_0000_00","381432025","25622428"
"18_0000_00","381432023","25622434"
"18_0000_00","381432026","25622436"
"18_0000_00","381432017","25622455"
"18_0000_00","381432016","25622458"
"18_0000_00","380232002","25624151"
"40_0000_00","690645002","28604101"
"40_0000_00","690645001","28604101"
"18_0000_00","383432004","25626101"
"18_0000_00","383432002","25626155"
"18_0000_00","383445001","25626160"
"18_0000_00","383432006","25626160"
"18_0000_00","383445002","25626163"
"18_0000_00","383432008","25626402"
"18_0000_00","383432005","25626413"
"18_0000_00","381345001","25628101"
"18_0000_00","381332007","25628101"
"18_0000_00","381645016","25628105"
"18_0000_00","383532001","25628160"
"18_0000_00","383532005","25628165"
"40_0000_00","692432017","28620157"
"40_0000_00","692432010","28620408"
"18_0000_00","385132020","25629410"
"18_0000_00","383632001","25630404"
"18_0000_00","850532001","25631427"
"40_0000_00","692832001","28632101"
"40_0000_00","693432001","28644151"
"40_0000_00","693932001","28650151"
"40_0000_00","692932001","28634101"
"40_0000_00","692532003","28622101"
"40_0000_00","694032001","28651151"
"40_0000_00","693032001","28636412"
"40_0000_00","691532003","28652151"
"40_0000_00","693132001","28638101"
"40_0000_00","693132002","28638155"
"40_0000_00","693532001","28646151"
"40_0000_00","691432009","28653101"
"40_0000_00","693632001","28647151"
"40_0000_00","693232005","28640151"
"40_0000_00","692645001","28626151"
"40_0000_00","692732006","28628155"
"40_0000_00","693332001","28642151"
"40_0000_00","693832001","28649151"
"40_0000_00","691145002","28630101"
"40_0000_00","691132006","28630101"
"40_0000_00","694445001","28655101"
"40_0000_00","691132012","28630155"
"40_0000_00","691132013","28630163"
"40_0000_00","691132007","28630172"
"40_0000_00","691132010","28630174"
"40_0000_00","691145001","28630404"
"40_0000_00","691132008","28630414"
"40_0000_00","401745003","29636452"
"40_0000_00","401845001","29638101"
"44_0000_00","425245008","32619468"
"44_0000_00","425245011","32619473"
"42_0000_00","431232002","33618412"
"42_0000_00","431245002","33618420"
"42_0000_00","431245001","33618428"
"40_0000_00","402345005","29614101"
"40_0000_00","402345001","29614101"
"40_0000_00","402332002","29614101"
"40_0000_00","402345002","29614428"
"40_0000_00","401932004","29642418"
"44_0000_00","422332025","32622452"
"44_0000_00","422345003","32622454"
"44_0000_00","421245012","32625151"
"44_0000_00","421245019","32625408"
"44_0000_00","421245018","32625414"
"44_0000_00","421245017","32625424"
"44_0000_00","421245024","32625428"
"44_0000_00","421245014","32625428"
"44_0000_00","421245020","32625432"
"44_0000_00","421245021","32625436"
"44_0000_00","421245016","32625444"
"42_0000_00","431232004","33618432"
"40_0000_00","400845001","29615401"
"40_0000_00","400845002","29615412"
"44_0000_00","425245003","32627101"
"44_0000_00","422832004","32627101"
"44_0000_00","422832006","32627154"
"44_0000_00","425245002","32627157"
"44_0000_00","425245009","32627162"
"44_0000_00","422832009","32627165"
"44_0000_00","422832007","32627175"
"44_0000_00","421345043","32628151"
"44_0000_00","421345026","32628154"
"44_0000_00","421345041","32628160"
"44_0000_00","421345028","32628402"
"44_0000_00","421345030","32628420"
"44_0000_00","421345039","32628424"
"44_0000_00","423045003","32631101"
"40_0000_00","400145003","29616101"
"40_0000_00","400932006","29616104"
"40_0000_00","400932004","29616404"
"40_0000_00","401932001","29642456"
"40_0000_00","402045002","29644402"
"40_0000_00","402045001","29644412"
"44_0000_00","421345042","32634151"
"44_0000_00","421345022","32634154"
"44_0000_00","421345040","32634404"
"44_0000_00","421345009","32637151"
"44_0000_00","421345014","32637412"
"44_0000_00","421345013","32637424"
"44_0000_00","421345007","32637432"
"40_0000_00","400932005","29616440"
"40_0000_00","401045001","29618408"
"44_0000_00","423045016","32640404"
"44_0000_00","423045012","32640412"
"44_0000_00","423045024","32640420"
"44_0000_00","423045019","32640428"
"44_0000_00","424631001","32643151"
"40_0000_00","694532002","28657151"
"40_0000_00","402145003","29646420"
"40_0000_00","402145006","29646424"
"40_0000_00","402145001","29646464"
"40_0000_00","402245002","29650101"
"44_0000_00","424645012","32646151"
"44_0000_00","424645011","32646151"
"44_0000_00","424631024","32646151"
"44_0000_00","424645006","32646420"
"44_0000_00","424645005","32646428"
"44_0000_00","424645009","32646432"
"44_0000_00","420545017","32701000"
"44_0000_00","420545015","32701000"
"44_0000_00","420545013","32701000"
"44_0000_00","420545011","32701000"
"44_0000_00","420545009","32701000"
"44_0000_00","420545007","32701000"
"44_0000_00","420545006","32701000"
"44_0000_00","420545005","32701000"
"44_0000_00","420545004","32701000"
"44_0000_00","420545002","32701000"
"44_0000_00","420545001","32701000"
"44_0000_00","420532096","32701000"
"44_0000_00","420532095","32701000"
"44_0000_00","420532093","32701000"
"44_0000_00","420532091","32701000"
"44_0000_00","420532089","32701000"
"44_0000_00","420532088","32701000"
"44_0000_00","420532086","32701000"
"44_0000_00","420532085","32701000"
"44_0000_00","420532081","32701000"
"44_0000_00","420532077","32701000"
"44_0000_00","420532074","32701000"
"44_0000_00","420532073","32701000"
"44_0000_00","420532059","32701000"
"44_0000_00","420532053","32701000"
"44_0000_00","420532046","32701000"
"44_0000_00","420502002","32701000"
"44_0000_00","424645013","32704000"
"44_0000_00","424645008","32704000"
"44_0000_00","424645007","32704000"
"44_0000_00","424631015","32704000"
"44_0000_00","424631009","32704000"
"44_0000_00","420245010","32707000"
"44_0000_00","420245008","32707000"
"44_0000_00","420245001","32707000"
"44_0000_00","420232030","32707000"
"44_0000_00","420232029","32707000"
"44_0000_00","420232027","32707000"
"44_0000_00","420232026","32707000"
"44_0000_00","420232025","32707000"
"44_0000_00","420232024","32707000"
"44_0000_00","420232022","32707000"
"44_0000_00","420232009","32707000"
"44_0000_00","425045003","32710000"
"44_0000_00","425045001","32710000"
"44_0000_00","425032003","32710000"
"40_0000_00","695245012","28701000"
"40_0000_00","695245010","28701000"
"40_0000_00","695245009","28701000"
"40_0000_00","695245008","28701000"
"40_0000_00","695245007","28701000"
"40_0000_00","695245002","28701000"
"40_0000_00","695245001","28701000"
"40_0000_00","695232034","28701000"
"40_0000_00","695232030","28701000"
"40_0000_00","695232029","28701000"
"40_0000_00","695232024","28701000"
"40_0000_00","695232023","28701000"
"40_0000_00","695232017","28701000"
"40_0000_00","695232013","28701000"
"40_0000_00","695232012","28701000"
"40_0000_00","695232011","28701000"
"40_0000_00","695232008","28701000"
"40_0000_00","695232007","28701000"
"40_0000_00","695232002","28701000"
"40_0000_00","695232001","28701000"
"40_0000_00","695202001","28701000"
"40_0000_00","695045006","28701000"
"40_0000_00","695045005","28701000"
"40_0000_00","695045004","28701000"
"40_0000_00","695045003","28701000"
"40_0000_00","690845002","28714000"
"40_0000_00","690845001","28714000"
"40_0000_00","690832006","28714000"
"40_0000_00","691045002","28726000"
"40_0000_00","691032002","28726000"
"40_0000_00","691445002","28745000"
"40_0000_00","691445001","28745000"
"40_0000_00","691432018","28745000"
"40_0000_00","691545005","28750000"
"40_0000_00","691545002","28750000"
"40_0000_00","691645002","28751000"
"40_0000_00","402445004","29620101"
"40_0000_00","402445002","29620101"
"40_0000_00","401132001","29623101"
"40_0000_00","401132005","29623412"
"44_0000_00","422232019","32715000"
"44_0000_00","422232015","32715000"
"44_0000_00","422345008","32716000"
"44_0000_00","422345007","32716000"
"44_0000_00","422345006","32716000"
"44_0000_00","422345005","32716000"
"44_0000_00","421145004","32716000"
"44_0000_00","422345018","32716000"
"44_0000_00","422345015","32716000"
"44_0000_00","422345013","32716000"
"44_0000_00","422345011","32716000"
"44_0000_00","421245036","32719000"
"44_0000_00","421245033","32719000"
"44_0000_00","421245032","32719000"
"44_0000_00","421245031","32719000"
"44_0000_00","421245006","32719000"
"44_0000_00","421245005","32719000"
"44_0000_00","421232001","32719000"
"44_0000_00","421445014","32725000"
"44_0000_00","421445009","32725000"
"44_0000_00","421445006","32725000"
"44_0000_00","421445005","32725000"
"44_0000_00","421445004","32725000"
"44_0000_00","421445003","32725000"
"44_0000_00","421445001","32725000"
"44_0000_00","421445013","32728000"
"44_0000_00","421445012","32728000"
"44_0000_00","421445011","32728000"
"44_0000_00","421445010","32728000"
"44_0000_00","422045002","32731000"
"44_0000_00","422032045","32731000"
"44_0000_00","422032043","32731000"
"44_0000_00","422032041","32731000"
"44_0000_00","422032035","32731000"
"44_0000_00","422032031","32731000"
"44_0000_00","422032021","32731000"
"44_0000_00","422032018","32731000"
"44_0000_00","422032009","32731000"
"44_0000_00","422032008","32731000"
"44_0000_00","421745028","32731000"
"44_0000_00","421745027","32731000"
"44_0000_00","421745025","32731000"
"44_0000_00","421745023","32731000"
"44_0000_00","421745022","32731000"
"44_0000_00","421745021","32731000"
"44_0000_00","421745020","32731000"
"44_0000_00","421745018","32731000"
"44_0000_00","421745016","32731000"
"44_0000_00","421745015","32731000"
"44_0000_00","421745014","32731000"
"44_0000_00","421745012","32731000"
"44_0000_00","421745007","32731000"
"44_0000_00","421745006","32731000"
"44_0000_00","421745003","32731000"
"44_0000_00","425345014","32731000"
"44_0000_00","425345013","32731000"
"44_0000_00","425345006","32731000"
"44_0000_00","425345005","32731000"
"44_0000_00","425345002","32731000"
"44_0000_00","421245029","32732000"
"44_0000_00","422245013","32734000"
"44_0000_00","422232020","32734000"
"44_0000_00","422232014","32734000"
"44_0000_00","422332021","32737000"
"44_0000_00","422332018","32737000"
"44_0000_00","422332017","32737000"
"44_0000_00","422332016","32737000"
"44_0000_00","422332012","32737000"
"44_0000_00","422332011","32737000"
"44_0000_00","422332009","32737000"
"44_0000_00","422332008","32737000"
"44_0000_00","422332003","32737000"
"44_0000_00","422345019","32737000"
"44_0000_00","424632003","32740000"
"44_0000_00","423045022","32749000"
"44_0000_00","423045018","32749000"
"44_0000_00","423045005","32749000"
"44_0000_00","420245003","32751000"
"42_0000_00","430132001","33602151"
"40_0000_00","401132003","29623436"
"40_0000_00","402945004","29701000"
"40_0000_00","402945003","29701000"
"40_0000_00","402945002","29701000"
"40_0000_00","402945001","29701000"
"40_0000_00","402932003","29701000"
"40_0000_00","402932002","29701000"
"40_0000_00","402845007","29701000"
"40_0000_00","402845006","29701000"
"40_0000_00","402832012","29701000"
"40_0000_00","402832006","29701000"
"40_0000_00","402832001","29701000"
"40_0000_00","402745016","29701000"
"40_0000_00","402745011","29701000"
"40_0000_00","402745010","29701000"
"40_0000_00","402745009","29701000"
"40_0000_00","402745008","29701000"
"40_0000_00","402745007","29701000"
"40_0000_00","402745006","29701000"
"40_0000_00","402745005","29701000"
"40_0000_00","402745004","29701000"
"40_0000_00","402732033","29701000"
"40_0000_00","402732031","29701000"
"40_0000_00","402732030","29701000"
"40_0000_00","402732013","29701000"
"40_0000_00","402732011","29701000"
"40_0000_00","402702001","29701000"
"40_0000_00","402545009","29715000"
"40_0000_00","402545006","29715000"
"40_0000_00","402545003","29715000"
"40_0000_00","402545001","29715000"
"40_0000_00","402532031","29715000"
"40_0000_00","402532030","29715000"
"40_0000_00","402532029","29715000"
"40_0000_00","402532028","29715000"
"40_0000_00","402532007","29715000"
"40_0000_00","402532003","29715000"
"42_0000_00","430231001","33603151"
"40_0000_00","690732001","28753000"
"40_0000_00","400132004","29602103"
"40_0000_00","400145001","29602408"
"40_0000_00","401245001","29625101"
"70_0000_00","410345001","30601401"
"70_0000_00","410432003","30604401"
"70_0000_00","410432004","30604402"
"70_0000_00","410532008","30607101"
"70_0000_00","410632008","30610401"
"70_0000_00","410632007","30610401"
"70_0000_00","410632005","30610401"
"70_0000_00","410632009","30610408"
"70_0000_00","410632006","30610408"
"70_0000_00","410732001","30613401"
"42_0000_00","430231005","33603412"
"42_0000_00","430231002","33603428"
"40_0000_00","400245001","29604408"
"70_0000_00","410832002","30616157"
"70_0000_00","410832001","30616410"
"70_0000_00","410932001","30619401"
"70_0000_00","410932003","30619402"
"70_0000_00","410932002","30619405"
"70_0000_00","410143001","30701000"
"70_0000_00","410132027","30701000"
"70_0000_00","410132026","30701000"
"70_0000_00","410132025","30701000"
"70_0000_00","410132015","30701000"
"70_0000_00","410132010","30701000"
"70_0000_00","410132008","30701000"
"70_0000_00","410132001","30701000"
"70_0000_00","410232003","30735000"
"70_0000_00","410232001","30735000"
"70_0000_00","820332001","30824151"
"70_0000_00","820332003","30824401"
"70_0000_00","820132001","30827405"
"70_0000_00","820132002","30827407"
"70_0000_00","820132003","30827408"
"42_0000_00","430332001","33605101"
"42_0000_00","430445001","33606151"
"40_0000_00","400332015","29606101"
"40_0000_00","400345005","29606105"
"40_0000_00","400345004","29606105"
"40_0000_00","400332021","29606157"
"40_0000_00","401332001","29627101"
"70_0000_00","820432001","30829402"
"70_0000_00","820432002","30829403"
"70_0000_00","820232002","30832405"
"70_0000_00","820232004","30832407"
"70_0000_00","820232003","30851000"
"44_0000_00","420232019","32601412"
"44_0000_00","420232020","32601414"
"44_0000_00","420232017","32601432"
"44_0000_00","420245015","32601436"
"44_0000_00","420232016","32601444"
"44_0000_00","420232023","32601451"
"42_0000_00","430545001","33607101"
"42_0000_00","430545004","33607154"
"42_0000_00","430545003","33607160"
"42_0000_00","430545002","33607162"
"42_0000_00","430545005","33607428"
"42_0000_00","430545006","33607434"
"42_0000_00","430632001","33608151"
"40_0000_00","400332019","29606416"
"40_0000_00","400332018","29606436"
"40_0000_00","400445011","29608101"
"40_0000_00","400445002","29608157"
"40_0000_00","400445006","29608160"
"40_0000_00","400445007","29608164"
"40_0000_00","401445001","29629101"
"44_0000_00","420232015","32601452"
"44_0000_00","420245011","32602101"
"44_0000_00","420445001","32602104"
"44_0000_00","420245005","32602404"
"44_0000_00","420245007","32602420"
"44_0000_00","420245004","32602455"
"44_0000_00","424645015","32604151"
"42_0000_00","430632002","33608432"
"42_0000_00","430732006","33610104"
"42_0000_00","430732008","33610154"
"42_0000_00","430732009","33610408"
"42_0000_00","430732007","33610424"
"42_0000_00","430732010","33610428"
"42_0000_00","430832001","33612151"
"40_0000_00","400445003","29608410"
"40_0000_00","400445005","29608420"
"44_0000_00","425032004","32607412"
"44_0000_00","425032007","32607424"
"44_0000_00","425032005","32607428"
"44_0000_00","421245013","32610151"
"44_0000_00","421245027","32610153"
"44_0000_00","421245025","32610416"
"42_0000_00","430932008","33614101"
"40_0000_00","400545001","29610151"
"40_0000_00","401545001","29632401"
"44_0000_00","421245007","32613432"
"44_0000_00","421245008","32613448"
"44_0000_00","421245010","32613452"
"44_0000_00","421245011","32613456"
"44_0000_00","421245009","32613460"
"44_0000_00","421345005","32616101"
"44_0000_00","421345004","32616101"
"44_0000_00","421345003","32616101"
"44_0000_00","421345010","32616408"
"42_0000_00","430932006","33614424"
"42_0000_00","430932001","33614458"
"42_0000_00","431145001","33616151"
"40_0000_00","400632001","29612101"
"40_0000_00","401645001","29634101"
"44_0000_00","421345011","32616416"
"44_0000_00","421345016","32616424"
"44_0000_00","421345017","32616444"
"44_0000_00","425245005","32619422"
"40_0000_00","400732006","29613101"
"40_0000_00","400732001","29613157"
"40_0000_00","400732005","29613160"
"40_0000_00","400732003","29613408"
"44_0000_00","425245006","32619432"
"44_0000_00","425245007","32619433"
"44_0000_00","425245010","32619460"
"42_0000_00","431045003","33617151"
"40_0000_00","401745001","29636101"
"40_0000_00","401745005","29636157"
"40_0000_00","442932002","34646436"
"42_0000_00","432645005","33632157"
"42_0000_00","432745001","33633151"
"42_0000_00","432745002","33633432"
"42_0000_00","430745003","33704000"
"42_0000_00","430745002","33704000"
"42_0000_00","430745001","33704000"
"42_0000_00","430732003","33704000"
"42_0000_00","430702001","33704000"
"42_0000_00","431245008","33707000"
"42_0000_00","431245007","33707000"
"42_0000_00","431232009","33707000"
"42_0000_00","431232008","33707000"
"42_0000_00","431232005","33707000"
"42_0000_00","431345005","33710000"
"42_0000_00","431345002","33710000"
"42_0000_00","432945004","33713000"
"42_0000_00","432932005","33713000"
"42_0000_00","433845002","33787000"
"40_0000_00","440832001","34602403"
"40_0000_00","443032004","34648410"
"40_0000_00","443032005","34648412"
"40_0000_00","441832001","34622404"
"40_0000_00","440102001","34701000"
"40_0000_00","440245002","34705000"
"40_0000_00","443145001","34706000"
"40_0000_00","440345002","34708000"
"40_0000_00","440432001","34714000"
"40_0000_00","440745002","34730000"
"42_0000_00","432832001","33634151"
"42_0000_00","432932010","33635153"
"40_0000_00","440945001","34604159"
"40_0000_00","440632001","34624101"
"42_0000_00","431332009","33619481"
"42_0000_00","432932008","33635416"
"42_0000_00","432932006","33635424"
"42_0000_00","432932001","33635436"
"42_0000_00","432932002","33635440"
"40_0000_00","440545001","34626101"
"42_0000_00","431445001","33620151"
"42_0000_00","431445006","33620154"
"42_0000_00","431445007","33620420"
"42_0000_00","431445005","33620421"
"42_0000_00","432932016","33635456"
"42_0000_00","432932015","33635460"
"42_0000_00","433045002","33636101"
"42_0000_00","433002001","33636101"
"42_0000_00","431445004","33620444"
"42_0000_00","431532001","33621151"
"42_0000_00","431532002","33621444"
"42_0000_00","433032016","33636428"
"40_0000_00","441032001","34606410"
"40_0000_00","442045002","34628416"
"42_0000_00","431645003","33622101"
"42_0000_00","431632004","33622101"
"42_0000_00","431602001","33622101"
"42_0000_00","431632007","33622154"
"42_0000_00","433145003","33637151"
"42_0000_00","433245001","33638151"
"40_0000_00","441132001","34608407"
"40_0000_00","442145001","34630438"
"42_0000_00","431732001","33623101"
"42_0000_00","433345001","33640151"
"42_0000_00","433445004","33641101"
"42_0000_00","433445003","33641101"
"42_0000_00","433432002","33641416"
"40_0000_00","441132003","34608428"
"40_0000_00","442245001","34632416"
"40_0000_00","442332002","34634420"
"42_0000_00","431732006","33623460"
"42_0000_00","431845001","33624101"
"42_0000_00","431845003","33624435"
"42_0000_00","431932001","33625151"
"42_0000_00","433432001","33641432"
"42_0000_00","433432003","33641472"
"42_0000_00","433432004","33641492"
"40_0000_00","441232008","34610151"
"40_0000_00","442332001","34634428"
"40_0000_00","442432001","34636151"
"42_0000_00","431932007","33625444"
"42_0000_00","432045001","33626151"
"42_0000_00","433532004","33643151"
"42_0000_00","433532003","33643416"
"42_0000_00","433532002","33643456"
"42_0000_00","433632001","33645101"
"40_0000_00","441232010","34610412"
"40_0000_00","441332001","34612101"
"40_0000_00","442532001","34638428"
"40_0000_00","442645001","34640101"
"42_0000_00","432145012","33627101"
"42_0000_00","432145010","33627152"
"42_0000_00","432145002","33627430"
"42_0000_00","432145011","33627456"
"42_0000_00","432245003","33628101"
"42_0000_00","432245001","33628101"
"42_0000_00","432232005","33628101"
"42_0000_00","432232008","33628155"
"42_0000_00","432232007","33628162"
"42_0000_00","432232003","33628420"
"42_0000_00","432232006","33628424"
"42_0000_00","432232002","33628430"
"42_0000_00","432345001","33629151"
"42_0000_00","432345002","33629414"
"42_0000_00","432345003","33629424"
