30489600,108858,2,01.03.2016,"07639413000","село Нагутское",1
30489800,108860,2,01.03.2016,"07639413101","с Нагутское",2
30490000,108862,2,01.03.2016,"07639416000","Нижнеалександровский сельсовет",1
30490200,108864,2,01.03.2016,"07639416101","с Нижняя Александровка",2
30490400,108866,2,01.03.2016,"07639416106","х Западный Карамык",2
30490600,108868,2,01.03.2016,"07639416111","х Новомирский",2
30490800,108870,2,01.03.2016,"07639418000","Первомайский сельсовет",1
30491000,108872,2,01.03.2016,"07639418101","п Первомайский",2
30491200,108874,2,01.03.2016,"07639418106","п Загорский",2
30491400,108876,2,01.03.2016,"07639418111","х Славянский",2
30491600,108878,2,01.03.2016,"07639419000","Побегайловский сельсовет",1
30491800,108880,2,01.03.2016,"07639419101","с Побегайловка",2
30492000,108882,2,01.03.2016,"07639419106","х Братство и Равенство",2
30492200,108884,2,01.03.2016,"07639419111","с Канглы",2
30492400,108886,2,01.03.2016,"07639419116","п Кумагорск",2
30492600,108888,2,01.03.2016,"07639419121","х Новая Жизнь",2
30492800,108890,2,01.03.2016,"07639420000","Перевальненский сельсовет",1
30493000,108892,2,01.03.2016,"07639420101","х Перевальный",2
30493200,108894,2,01.03.2016,"07639420106","х Лысогорский",2
30493400,108896,2,01.03.2016,"07639420111","х Любительский",2
30493600,108898,2,01.03.2016,"07639421000","Левокумский сельсовет",1
30493800,108900,2,01.03.2016,"07639421101","с Левокумка",2
30494000,108902,2,01.03.2016,"07639421106","х Садовый",2
30494200,108904,2,01.03.2016,"07639422000","Прикумский сельсовет",1
30494400,108906,2,01.03.2016,"07639422101","с Прикумское",2
30494600,108908,2,01.03.2016,"07639422106","с Долина",2
30494800,108910,2,01.03.2016,"07639422111","с Дунаевка",2
30495000,108912,2,01.03.2016,"07639422116","с Еруслановка",2
30495200,108914,2,01.03.2016,"07639422121","п Мирный",2
30495400,108916,2,01.03.2016,"07639422126","с Орбельяновка",2
30495600,108918,2,01.03.2016,"07639422131","с Успеновка",2
30495800,108920,2,01.03.2016,"07639425000","Розовский сельсовет",1
30496000,108922,2,01.03.2016,"07639425101","с Розовка",2
30496200,108924,2,01.03.2016,"07639425106","х Апанасенко",2
30496400,108926,2,01.03.2016,"07639425111","х Свободный Труд",2
30496600,108928,2,01.03.2016,"07639430000","Ульяновский сельсовет",1
30496800,108930,2,01.03.2016,"07639430101","с Ульяновка",2
30497000,108932,2,01.03.2016,"07639430106","х Николаевская Степь",2
30497200,108934,2,01.03.2016,"07639430111","х Новогодний",2
30571100,109673,2,01.03.2016,"08620437106","рзд 101 км",2
30571600,109678,2,01.03.2016,"08620440111","с Чучи",2
30573200,109694,2,01.03.2016,"08620455106","рзд 135 км",2
30591400,109876,2,01.01.2017,"08634402106","с Кетанда",2
30592700,109889,2,01.01.2015,"08634410126","метеостанция Хейджан",2
30592900,109891,2,01.01.2015,"08634410131","метеостанция Ушки",2
30593600,109899,2,01.01.2014,"08634416106","п Кирпичный",2
30600300,109965,2,01.01.2017,"08644410111","метеостанция Дуки",2
30626800,110230,2,01.01.2015,"10608404000","Амурский сельсовет",1
30627000,110232,2,01.01.2015,"10608404101","с Амурское",2
30627200,110234,2,01.01.2015,"10608404106","с Дубровка",2
30632300,110285,2,01.01.2015,"10608456000","Успеновский сельсовет",1
30632500,110287,2,01.01.2015,"10608456101","с Успеновка",2
30645800,110420,2,01.06.2015,"10625424000","Золотогорский сельсовет",1
30646000,110422,2,01.06.2015,"10625424101","с Золотая Гора",2
30650300,110465,2,01.01.2016,"10628402000","Андреевский сельсовет",1
30650500,110467,2,01.01.2016,"10628402101","с Андреевка",2
30650700,110469,2,01.01.2016,"10628402106","с Богословка",2
30653900,110501,2,01.01.2015,"10628428000","Петропавловский сельсовет",1
30654100,110503,2,01.01.2015,"10628428101","с Петропавловка",2
30655200,110514,2,01.01.2015,"10628439000","Семиозерский сельсовет",1
30655400,110516,2,01.01.2015,"10628439101","с Семиозерка",2
30657100,110533,2,01.01.2016,"10630410000","Войковский сельсовет",1
30657300,110535,2,01.01.2016,"10630410101","с Войково",2
30657800,110540,2,01.01.2016,"10630414000","Золотоножский сельсовет",1
30658000,110542,2,01.01.2016,"10630414101","с Золотоножка",2
30659900,110561,2,01.01.2016,"10630444000","Орловский сельсовет",1
30660100,110563,2,01.01.2016,"10630444101","с Орловка",2
30660500,110567,2,01.01.2015,"10630453000","Среднеполтавский сельсовет",1
30660700,110569,2,01.01.2015,"10630453101","с Средняя Полтавка",2
30667200,110634,2,01.01.2016,"10632428000","Маргаритовский сельсовет",1
30667400,110636,2,01.01.2016,"10632428101","с Маргаритовка",2
30669600,110658,2,01.01.2016,"10632456000","Романкауцкий сельсовет",1
30669800,110660,2,01.01.2016,"10632456101","с Раздольное",2
30670000,110662,2,01.01.2016,"10632456106","с Дружное",2
30670200,110664,2,01.01.2016,"10632456111","с Романкауцы",2
30680800,110770,2,01.01.2016,"10638440000","Смеловский сельсовет",1
30681000,110772,2,01.01.2016,"10638440101","с Смелое",2
30681200,110774,2,01.01.2016,"10638440106","с Беляковка",2
30681400,110776,2,01.01.2016,"10638440111","с Ясная Поляна",2
30682200,110784,2,01.01.2016,"10640408000","Верхнебельский сельсовет",1
30682400,110786,2,01.01.2016,"10640408101","с Верхнебелое",2
30682600,110788,2,01.01.2016,"10640408106","с Новороссийка",2
30683400,110797,2,01.01.2014,"10640420000","Калиновский сельсовет",1
30683500,110798,2,01.01.2014,"10640420101","с Калиновка",2
30683900,110801,2,01.06.2015,"10640424106","с Новолиствянка",2
30699000,110952,2,01.01.2016,"10647432000","Лиманновский сельсовет",1
30699200,110954,2,01.01.2016,"10647432101","с Лиманное",2
30699400,110956,2,01.01.2016,"10647432106","с Пушкино",2
30708300,111045,2,01.01.2016,"10651416000","Красненский сельсовет",1
30708500,111047,2,01.01.2016,"10651416101","с Красное",2
30708700,111049,2,01.01.2016,"10651416106","с Корфово",2
30709600,111058,2,01.01.2016,"10651424000","Лазаревский сельсовет",1
30709800,111060,2,01.01.2016,"10651424101","с Лазаревка",2
30737000,111332,2,01.01.2015,"11605420106","д Арефино",2
30737600,111338,2,01.01.2015,"11605420131","д Першинская",2
30737800,111340,2,01.01.2015,"11605420136","д Семерино",2
30759900,111561,2,01.01.2017,"11605460000","Шоношское",1
30760100,111563,2,01.01.2017,"11605460101","д Усть-Шоноша",2
30760300,111565,2,01.01.2017,"11605460106","д Березово",2
30760500,111567,2,01.01.2017,"11605460111","д Горночаровская",2
30760700,111569,2,01.01.2017,"11605460116","д Дьяковская",2
30760900,111571,2,01.01.2017,"11605460121","д Завелье",2
30761100,111573,2,01.01.2017,"11605460126","д Заподюжье",2
30761300,111575,2,01.01.2017,"11605460131","д Зубцовская",2
30761500,111577,2,01.01.2017,"11605460136","д Каменская",2
30761700,111579,2,01.01.2017,"11605460141","д Лодейное",2
30761900,111581,2,01.01.2017,"11605460146","д Мокшенская",2
30762100,111583,2,01.01.2017,"11605460151","д Нермуша",2
30762300,111585,2,01.01.2017,"11605460156","д Темная",2
30762500,111587,2,01.01.2017,"11605460161","д Шабаново",2
30762700,111589,2,01.01.2017,"11605460166","д Шоноша",2
30762900,111591,2,01.01.2017,"11605460171","п Рылковский Погост",2
30789100,111853,2,01.01.2015,"11608452000","Тимошинское",1
30789300,111855,2,01.01.2015,"11608452101","д Семеновская 1-я",2
30789500,111857,2,01.01.2015,"11608452106","д Акуловская",2
30789700,111859,2,01.01.2015,"11608452111","д Андреевская",2
30789900,111861,2,01.01.2015,"11608452116","д Анциферовская",2
30790100,111863,2,01.01.2015,"11608452121","д Артемьевская",2
30790300,111865,2,01.01.2015,"11608452126","д Бабинская",2
30790500,111867,2,01.01.2015,"11608452131","д Барановская",2
30790700,111869,2,01.01.2015,"11608452136","д Варламовская",2
30790900,111871,2,01.01.2015,"11608452141","д Васюковская",2
30791100,111873,2,01.01.2015,"11608452146","д Васютинская",2
30791300,111875,2,01.01.2015,"11608452151","д Верхняя Воронка",2
